CaseID,Activity,CompleteTimestamp
2618,B,2012-05-28 22:52:17
2618,C,2012-05-28 22:53:21
2619,A,2010-03-17 22:29:20
2619,B,2010-03-17 22:29:28
2619,E,2010-03-18 20:18:34
2619,B,2010-03-24 00:10:04
2619,C,2010-03-24 00:10:09
2621,A,2011-10-06 23:59:17
2621,B,2011-10-07 17:19:12
2621,E,2011-10-13 23:21:30
2621,C,2011-11-16 18:26:40
2623,A,2012-05-21 16:06:07
2623,B,2012-05-21 16:06:19
2623,E,2012-05-28 16:11:51
2623,B,2012-06-05 15:32:04
2623,E,2012-06-08 23:51:36
2623,C,2012-06-26 18:28:20
2624,A,2010-04-21 23:25:43
2624,A,2010-04-28 23:23:31
2624,B,2010-04-28 23:24:30
2624,C,2010-05-10 15:59:14
2626,A,2012-01-18 19:11:05
2626,B,2012-01-18 23:35:00
2626,C,2012-01-19 19:05:08
2627,A,2011-12-20 23:16:22
2627,B,2011-12-21 16:49:32
2627,C,2011-12-21 17:57:09
2628,A,2012-07-03 16:20:56
2628,B,2012-07-05 16:53:43
2628,E,2012-07-09 20:30:30
2628,C,2012-07-16 15:53:41
2629,A,2010-11-25 18:15:52
2629,B,2010-11-25 18:16:35
2629,C,2010-11-25 22:59:37
2630,A,2012-04-10 17:15:05
2630,B,2012-04-10 17:15:47
2630,C,2012-04-11 18:39:36
2632,A,2011-04-14 22:55:28
2632,B,2011-04-15 15:31:29
2632,C,2011-04-15 23:15:07
2633,A,2010-11-12 23:35:54
2633,B,2010-11-12 23:36:14
2633,E,2010-11-19 19:50:09
2633,B,2010-11-25 18:08:56
2633,C,2010-11-25 18:09:35
2633,C,2010-11-25 18:09:36
2634,A,2012-08-02 22:58:56
2634,B,2012-08-03 15:17:57
2634,C,2012-08-03 21:51:28
2635,A,2010-02-16 19:57:56
2635,B,2010-02-16 19:58:09
2635,C,2010-02-16 19:58:17
2636,A,2010-07-28 23:18:53
2636,A,2010-08-27 15:29:53
2636,B,2010-08-30 16:03:41
2636,C,2010-09-03 17:04:51
2637,A,2012-03-13 16:59:04
2637,B,2012-03-13 16:59:32
2637,C,2012-03-13 20:24:45
2638,A,2010-05-25 15:50:22
2638,B,2010-05-25 15:51:06
2638,F,2010-05-25 19:22:56
2638,C,2010-06-03 18:43:20
2639,A,2010-06-28 17:40:43
2639,B,2010-07-28 16:56:12
2639,C,2010-07-28 16:56:28
2640,A,2011-08-19 18:33:10
2640,B,2011-08-31 18:42:46
2640,C,2011-08-31 18:44:55
2641,A,2012-06-05 23:51:48
2641,B,2012-06-06 15:02:36
2641,E,2012-06-18 21:40:17
2641,C,2012-07-12 16:45:36
2642,A,2012-02-20 19:03:08
2642,C,2012-02-20 19:32:31
2644,B,2011-12-29 22:37:05
2644,C,2011-12-29 23:45:50
2645,A,2011-06-27 18:13:11
2645,A,2011-06-27 18:13:33
2645,B,2011-07-01 18:36:40
2645,C,2011-07-01 18:36:49
2646,A,2011-05-20 17:40:32
2646,B,2011-05-20 17:41:04
2646,C,2011-05-20 18:46:04
2647,A,2010-09-23 18:45:47
2647,B,2010-09-23 18:46:11
2647,C,2010-09-23 18:47:28
2648,A,2012-04-16 15:12:34
2648,B,2012-04-16 16:47:28
2648,C,2012-04-17 22:01:59
2650,D,2010-09-17 22:42:28
2650,A,2010-09-17 22:43:40
2650,B,2010-09-17 22:45:04
2650,C,2010-09-21 16:48:23
2651,A,2011-06-13 17:35:25
2651,B,2011-06-13 17:35:37
2651,C,2011-06-13 17:36:24
2652,A,2011-01-12 00:04:50
2652,B,2011-01-13 19:55:25
2652,C,2011-01-13 20:22:14
2653,A,2011-09-15 16:54:26
2653,B,2011-09-21 15:06:43
2653,C,2011-10-07 22:34:18
2654,A,2011-12-21 20:06:07
2654,B,2011-12-21 20:06:16
2654,C,2011-12-22 01:31:18
2655,A,2011-05-18 15:33:26
2655,B,2011-05-18 18:27:00
2655,E,2011-05-18 20:48:25
2655,B,2011-05-31 21:40:21
2655,C,2011-05-31 21:40:31
2656,A,2012-06-26 18:58:41
2656,B,2012-06-26 18:59:09
2656,C,2012-06-26 18:59:30
2657,A,2011-05-11 21:19:23
2657,B,2011-05-18 22:41:42
2657,C,2011-05-19 00:03:06
2658,A,2010-11-17 19:26:38
2658,B,2010-11-18 01:26:46
2658,C,2010-11-18 01:27:53
2658,B,2010-11-19 19:15:36
2658,C,2010-11-19 19:16:35
2660,A,2011-03-25 19:09:15
2660,B,2011-04-06 21:22:51
2660,C,2011-04-06 21:22:58
2661,A,2011-11-15 17:54:38
2661,C,2011-11-16 19:40:12
2661,C,2011-11-16 19:40:21
2661,C,2011-11-16 19:40:22
2662,A,2010-12-03 01:39:04
2662,B,2010-12-14 17:17:49
2662,C,2011-01-04 00:49:52
2663,A,2012-01-20 18:24:58
2663,B,2012-01-20 18:25:10
2663,C,2012-01-20 18:47:45
2664,A,2010-02-19 18:26:26
2664,B,2010-03-09 20:36:35
2664,C,2010-03-09 20:36:42
2669,A,2012-02-03 19:54:21
2669,B,2012-02-10 21:06:35
2669,C,2012-02-11 02:56:52
2669,B,2012-02-18 01:44:34
2669,C,2012-02-24 17:03:54
2669,C,2012-02-24 17:03:55
2670,A,2011-02-16 23:45:11
2670,B,2011-02-16 23:45:22
2670,C,2011-02-16 23:45:39
2671,A,2010-05-21 15:33:57
2671,B,2010-05-25 17:39:58
2671,C,2010-05-25 17:40:25
2672,A,2012-01-27 01:36:18
2672,B,2012-01-27 02:13:35
2672,C,2012-01-27 22:15:28
2673,A,2010-05-04 18:04:02
2673,B,2010-05-04 23:21:06
2673,C,2010-05-04 23:31:33
2675,A,2011-06-06 16:25:39
2675,B,2011-06-06 16:26:03
2675,C,2011-06-15 21:18:05
2677,A,2012-05-14 16:35:51
2677,C,2012-05-14 16:36:07
2678,A,2011-12-22 19:17:15
2678,B,2011-12-22 19:17:25
2678,E,2011-12-23 01:53:16
2678,B,2011-12-27 17:17:04
2678,C,2011-12-28 20:36:34
2679,A,2011-03-11 19:41:44
2679,B,2011-03-30 18:49:01
2679,C,2011-03-30 21:22:52
2680,A,2010-03-10 17:51:50
2680,B,2010-03-15 20:10:26
2680,C,2010-04-20 16:31:38
2682,A,2011-04-01 21:13:58
2682,B,2011-04-01 21:14:10
2682,C,2011-04-01 21:17:00
2683,A,2010-03-23 01:54:42
2683,B,2010-03-23 18:04:08
2683,C,2010-03-23 18:04:16
2685,A,2011-05-20 18:04:57
2685,B,2011-05-20 18:05:26
2685,C,2011-05-20 21:20:30
2687,A,2012-03-20 00:35:18
2687,B,2012-03-20 00:38:16
2687,C,2012-03-20 18:52:51
2688,A,2012-06-05 23:47:14
2688,B,2012-06-06 15:02:13
2688,E,2012-06-18 21:39:57
2688,C,2012-07-12 16:47:19
2689,A,2012-05-31 20:12:52
2689,B,2012-06-01 00:26:15
2689,C,2012-06-01 18:41:12
2690,A,2012-04-11 00:03:47
2690,B,2012-04-11 15:03:55
2690,C,2012-05-02 15:50:12
2691,A,2012-05-08 16:05:48
2691,B,2012-05-10 18:34:19
2691,E,2012-05-11 16:26:19
2691,C,2012-05-14 16:44:41
2692,A,2011-05-13 20:41:01
2692,B,2011-05-13 20:41:25
2692,C,2011-05-13 21:33:18
2693,A,2010-05-03 20:36:18
2693,B,2010-05-04 21:23:15
2693,C,2010-05-04 21:23:24
2694,A,2011-06-08 15:24:05
2694,B,2011-06-08 15:24:35
2694,C,2011-06-08 17:36:32
2695,B,2011-11-23 20:23:17
2695,C,2011-11-23 22:25:06
2696,A,2011-10-20 16:53:21
2696,B,2011-10-20 16:59:58
2696,C,2011-10-20 17:51:18
2697,A,2012-03-02 01:21:45
2697,B,2012-03-07 00:41:44
2697,C,2012-03-07 18:14:00
2698,A,2011-11-30 18:49:05
2698,B,2011-11-30 18:49:38
2698,C,2011-12-01 22:34:02
2699,A,2011-04-18 18:39:50
2699,B,2011-04-19 15:43:08
2699,C,2011-04-20 23:19:50
2699,C,2011-04-20 23:19:51
2701,A,2011-03-29 17:26:08
2701,B,2011-03-29 17:26:35
2701,C,2011-03-29 23:46:24
2702,A,2010-09-06 23:22:19
2702,B,2010-09-06 23:22:49
2702,C,2010-09-06 23:22:54
2703,A,2011-02-02 16:58:41
2703,B,2011-02-16 02:03:08
2703,C,2011-02-19 02:16:29
2704,A,2011-02-02 22:50:31
2704,B,2011-02-09 23:14:46
2704,C,2011-02-09 23:15:45
2705,A,2012-04-12 16:17:59
2705,B,2012-04-12 16:18:22
2705,C,2012-04-12 22:17:24
2706,A,2010-06-11 15:34:41
2706,B,2010-06-11 15:53:45
2706,C,2010-06-11 15:55:39
2707,A,2011-03-25 22:57:37
2707,A,2011-03-25 22:58:07
2707,B,2011-03-28 23:54:55
2707,C,2011-03-28 23:55:15
2708,A,2011-09-16 16:48:49
2708,B,2011-09-21 15:38:58
2708,C,2011-09-21 18:31:28
2709,A,2010-11-16 23:30:13
2709,B,2010-11-17 20:40:23
2709,E,2010-11-17 23:02:04
2709,B,2010-11-22 17:59:12
2709,C,2010-11-22 18:00:08
2710,A,2011-04-26 22:43:59
2710,B,2011-05-09 23:19:53
2710,E,2011-05-10 21:13:38
2710,E,2011-05-11 21:53:25
2710,B,2011-05-17 15:56:14
2710,C,2011-05-17 15:56:21
2711,A,2012-04-03 17:39:47
2711,B,2012-04-04 00:05:33
2711,C,2012-04-10 18:25:09
2712,A,2010-03-10 17:50:17
2712,B,2010-04-19 16:22:43
2712,C,2010-04-19 16:23:40
2713,A,2012-09-24 18:34:04
2713,B,2012-09-24 18:34:33
2713,E,2012-10-04 16:00:50
2713,C,2012-10-12 17:04:07
2714,A,2012-09-19 17:24:49
2714,B,2012-09-24 15:01:36
2714,C,2012-10-08 15:58:09
2715,A,2011-04-27 17:32:26
2715,B,2011-04-27 17:53:02
2715,C,2011-04-27 18:54:28
2717,A,2010-09-17 00:37:47
2717,B,2010-09-17 00:38:01
2717,C,2010-09-17 00:38:13
2718,A,2010-10-05 20:40:46
2718,B,2010-10-07 17:12:16
2718,C,2010-10-07 17:13:07
2719,A,2012-05-14 20:59:38
2719,B,2012-05-14 20:59:50
2719,E,2012-05-14 21:06:27
2719,C,2012-05-25 15:35:47
2722,A,2011-07-26 15:50:19
2722,B,2011-07-28 17:02:16
2722,E,2011-07-28 17:22:45
2722,E,2011-08-03 16:59:57
2722,C,2011-08-03 17:50:07
2722,C,2011-08-03 17:50:11
2723,A,2012-06-06 22:54:08
2723,B,2012-06-06 23:57:04
2723,C,2012-06-07 20:43:39
2723,B,2012-06-07 23:31:25
2723,C,2012-06-09 00:33:34
2724,A,2011-09-22 22:38:56
2724,B,2011-09-27 18:06:08
2724,E,2011-09-28 21:10:00
2724,C,2011-09-28 22:17:24
2725,A,2010-12-20 23:10:32
2725,B,2010-12-21 01:38:15
2725,E,2010-12-21 20:33:55
2725,B,2010-12-22 19:39:15
2725,C,2010-12-22 19:39:25
2726,A,2011-01-11 20:20:28
2726,B,2011-01-12 20:31:25
2726,E,2011-01-14 00:17:16
2726,B,2011-01-18 19:55:14
2726,C,2011-01-18 19:58:43
2727,A,2012-03-21 00:58:26
2727,B,2012-03-21 17:35:08
2727,E,2012-03-23 18:44:30
2727,B,2012-04-20 22:03:31
2727,C,2012-04-20 22:03:39
2728,A,2010-10-27 17:28:14
2728,B,2010-10-27 17:29:09
2728,C,2010-10-27 20:14:19
2729,A,2012-05-07 17:48:29
2729,B,2012-05-07 17:48:48
2729,E,2012-05-07 18:32:52
2729,C,2012-05-07 18:50:02
2730,A,2010-11-09 02:17:32
2730,B,2010-11-09 18:57:45
2730,C,2010-11-09 18:57:58
2731,A,2011-05-30 17:32:01
2731,B,2011-05-30 17:32:39
2731,C,2011-05-30 18:32:04
2732,A,2010-07-08 16:59:21
2732,B,2010-08-05 17:52:17
2732,C,2010-08-05 18:55:29
2733,A,2010-12-22 18:51:57
2733,B,2010-12-22 19:03:37
2733,C,2010-12-23 23:20:54
2735,A,2011-07-18 18:05:43
2735,B,2011-07-18 18:05:57
2735,E,2011-07-20 16:17:20
2735,C,2011-08-03 22:02:11
2736,A,2011-05-27 22:04:53
2736,B,2011-05-27 22:05:15
2736,E,2011-05-30 15:34:08
2736,B,2011-05-31 23:20:37
2736,C,2011-05-31 23:23:04
2737,A,2011-11-10 23:42:14
2737,B,2011-11-11 17:09:00
2737,C,2011-11-11 19:10:53
2738,A,2011-12-16 20:53:30
2738,B,2011-12-22 00:24:06
2738,C,2011-12-30 00:49:36
2738,C,2011-12-30 00:49:37
2739,A,2012-04-23 23:42:07
2739,B,2012-04-23 23:43:03
2739,E,2012-04-24 20:13:36
2739,C,2012-05-14 23:05:40
2740,A,2012-01-05 20:12:59
2740,C,2012-01-05 20:13:25
2742,A,2010-01-22 23:49:01
2742,B,2010-01-22 23:49:10
2742,B,2010-02-22 22:53:42
2742,C,2010-02-22 22:53:49
2743,A,2010-12-22 19:47:01
2743,B,2010-12-22 19:50:25
2743,C,2010-12-30 17:49:42
2743,B,2011-01-11 00:06:21
2743,C,2011-01-11 19:24:57
2744,A,2011-02-24 18:00:36
2744,B,2011-02-25 00:41:20
2744,E,2011-02-25 22:48:35
2744,B,2011-03-18 23:45:38
2744,C,2011-03-18 23:45:45
2745,D,2010-04-07 16:55:57
2745,A,2010-04-07 16:57:25
2745,B,2010-04-07 17:15:58
2745,C,2010-04-07 17:16:03
2745,B,2010-04-26 21:47:40
2745,C,2010-04-29 21:03:14
2745,C,2010-04-29 21:03:15
2746,A,2010-06-08 22:49:26
2746,B,2010-06-14 21:56:25
2746,C,2010-06-14 21:56:53
2747,A,2011-12-13 20:43:53
2747,B,2011-12-14 01:11:24
2747,E,2011-12-16 00:51:18
2747,C,2011-12-23 19:07:13
2748,A,2010-01-13 21:26:04
2748,B,2010-01-19 18:26:05
2748,C,2010-01-19 18:28:50
2749,A,2011-10-12 20:16:49
2749,B,2011-10-26 23:56:03
2749,E,2011-10-28 00:04:01
2749,C,2011-10-28 15:56:17
2750,A,2012-03-22 17:44:39
2750,B,2012-03-22 17:55:53
2750,C,2012-03-22 18:53:44
2751,A,2011-02-19 00:15:26
2751,B,2011-02-19 00:15:52
2751,E,2011-02-21 17:12:35
2751,B,2011-03-04 18:18:27
2751,C,2011-03-04 18:18:42
2752,A,2012-07-17 23:19:30
2752,C,2012-07-17 23:20:44
2753,B,2012-01-03 19:28:28
2753,E,2012-01-03 19:36:13
2753,C,2012-01-13 18:25:14
2754,A,2011-04-05 16:48:28
2754,B,2011-04-05 16:48:49
2754,C,2011-04-06 17:31:40
2755,A,2011-07-14 16:39:50
2755,B,2011-07-14 16:57:33
2755,C,2011-07-14 17:08:19
2756,A,2010-09-28 23:30:04
2756,B,2010-09-29 15:10:08
2756,C,2010-09-29 15:10:31
2757,A,2012-02-24 23:02:00
2757,B,2012-03-07 01:54:36
2757,C,2012-03-08 19:51:17
2758,A,2011-11-04 01:30:45
2758,B,2011-11-07 20:50:20
2758,E,2011-11-24 01:13:48
2758,C,2011-11-29 01:34:36
2759,A,2011-11-11 23:57:19
2759,B,2011-11-23 17:30:08
2759,C,2011-11-23 17:30:16
2760,A,2011-12-22 17:46:29
2760,C,2011-12-22 20:00:05
2761,A,2012-06-06 23:11:18
2761,B,2012-06-06 23:11:25
2761,C,2012-06-07 20:28:41
2762,A,2011-09-21 21:50:00
2762,B,2011-09-28 15:07:04
2762,C,2011-10-03 21:27:47
2764,A,2012-06-13 21:12:52
2764,B,2012-06-13 22:26:26
2764,E,2012-06-15 17:06:45
2764,C,2012-07-05 21:39:10
2764,C,2012-07-05 21:39:13
2766,A,2011-11-16 02:06:24
2766,B,2011-11-18 20:22:57
2766,C,2011-11-18 20:28:37
2767,A,2011-02-23 02:06:33
2767,A,2011-02-23 02:07:00
2767,B,2011-02-24 17:59:24
2767,C,2011-03-03 18:31:15
2768,A,2011-10-03 18:07:44
2768,B,2011-10-03 18:08:07
2768,C,2011-10-04 17:30:03
2769,A,2011-09-14 18:05:27
2769,B,2011-09-14 20:27:29
2769,C,2011-09-14 21:07:02
2771,A,2010-03-17 17:11:26
2771,B,2010-03-20 00:10:09
2771,C,2010-03-22 23:30:07
2772,A,2012-07-10 23:48:48
2772,B,2012-07-16 17:52:06
2772,C,2012-07-16 21:24:13
2773,A,2011-10-03 21:38:34
2773,B,2011-10-06 21:02:34
2773,C,2011-10-10 17:48:35
2775,A,2011-09-06 23:37:58
2775,A,2011-09-08 16:00:35
2775,C,2011-09-08 16:01:00
2778,A,2010-11-11 23:41:07
2778,A,2010-11-11 23:41:28
2778,B,2010-11-11 23:41:36
2778,C,2010-11-16 18:36:28
2779,A,2012-06-06 17:20:31
2779,B,2012-06-06 20:39:36
2779,C,2012-07-02 17:40:39
2780,A,2011-11-22 00:36:29
2780,C,2011-11-22 00:56:42
2781,A,2011-05-11 15:25:37
2781,B,2011-05-11 15:26:07
2781,C,2011-05-12 15:41:53
2782,A,2011-08-02 22:22:25
2782,B,2011-08-12 23:22:22
2782,B,2011-09-02 16:04:57
2782,C,2011-09-12 23:27:00
2783,A,2011-06-29 23:43:14
2783,A,2011-07-07 15:57:38
2783,B,2011-07-07 22:19:20
2783,C,2011-07-07 22:19:28
2784,A,2010-10-14 21:51:38
2784,B,2010-10-26 23:24:45
2784,C,2010-10-27 20:56:22
2785,A,2011-10-13 17:06:39
2785,B,2011-10-13 17:08:57
2785,C,2011-10-20 16:47:36
2786,A,2010-04-21 21:54:59
2786,B,2010-04-21 21:58:43
2786,C,2010-04-21 21:58:54
2786,C,2010-04-21 22:19:23
2787,A,2012-03-13 20:08:36
2787,B,2012-03-13 20:08:47
2787,C,2012-03-13 23:16:59
2789,A,2012-07-30 18:55:06
2789,B,2012-07-31 23:11:01
2789,C,2012-07-31 23:11:19
2790,A,2010-08-10 22:50:22
2790,B,2010-08-25 18:27:27
2790,C,2010-09-14 15:27:38
2791,A,2012-08-01 00:04:20
2791,B,2012-08-23 22:20:33
2791,C,2012-08-23 22:29:23
2792,A,2012-05-28 21:11:37
2792,B,2012-05-30 18:48:04
2792,C,2012-05-30 22:02:02
2792,C,2012-05-30 22:02:03
2793,A,2011-10-21 17:46:26
2793,B,2011-10-31 19:57:48
2793,C,2011-10-31 20:24:54
2794,A,2011-10-28 16:49:47
2794,B,2011-10-28 16:50:08
2794,E,2011-10-28 18:38:36
2794,C,2011-11-17 00:12:54
2795,A,2012-03-20 23:30:38
2795,B,2012-03-22 01:42:57
2795,E,2012-03-22 01:48:21
2795,C,2012-04-06 22:41:47
2796,A,2012-01-18 23:52:06
2796,B,2012-01-18 23:56:56
2796,C,2012-01-25 19:56:57
2798,A,2010-12-22 19:35:27
2798,A,2010-12-22 19:40:40
2798,B,2010-12-22 19:40:48
2798,C,2011-01-21 18:44:30
2799,A,2012-02-15 20:19:41
2799,B,2012-02-29 19:00:04
2799,C,2012-02-29 19:21:35
2800,A,2012-03-02 22:35:43
2800,B,2012-03-02 22:39:14
2800,C,2012-03-05 18:24:21
2801,A,2012-05-14 20:10:23
2801,B,2012-05-15 18:01:29
2801,E,2012-05-16 22:02:55
2801,B,2012-05-22 23:24:21
2801,C,2012-05-25 18:37:26
2802,A,2011-02-15 18:38:24
2802,B,2011-02-15 18:39:26
2802,C,2011-02-15 19:48:30
2803,A,2012-04-20 18:13:57
2803,B,2012-04-23 15:44:58
2803,C,2012-04-24 21:15:46
2804,A,2010-03-25 00:02:18
2804,B,2010-05-10 16:56:32
2804,C,2010-05-10 16:56:38
2806,D,2010-10-26 23:40:41
2806,A,2010-10-26 23:45:08
2806,B,2010-10-26 23:45:16
2806,C,2010-10-26 23:45:35
2807,A,2010-10-25 22:50:44
2807,B,2010-10-25 23:43:17
2807,C,2010-10-25 23:43:51
2808,A,2011-06-16 18:59:42
2808,B,2011-06-16 19:00:02
2808,E,2011-06-20 21:28:47
2808,E,2011-06-20 21:31:01
2808,C,2011-07-14 23:36:31
2809,A,2011-08-01 15:52:38
2809,B,2011-08-02 22:00:27
2809,C,2011-08-03 15:07:13
2810,A,2010-09-07 18:11:59
2810,A,2010-09-07 22:21:50
2810,B,2010-09-09 15:22:07
2810,C,2010-09-09 15:22:18
2810,C,2010-09-09 23:19:08
2811,A,2011-07-18 21:08:40
2811,B,2011-07-18 21:15:15
2811,C,2011-07-18 21:26:14
2812,A,2010-05-31 22:52:29
2812,E,2010-05-31 23:59:22
2812,B,2010-06-22 00:36:23
2812,C,2010-06-22 00:36:30
2813,A,2011-11-25 18:16:03
2813,B,2011-11-25 18:20:15
2813,C,2011-12-02 01:48:02
2815,A,2010-03-23 19:56:16
2815,B,2010-03-23 22:35:08
2815,C,2010-03-23 22:35:13
2816,A,2010-06-11 23:41:37
2816,B,2010-06-11 23:42:59
2816,F,2010-06-11 23:43:06
2816,C,2010-06-15 23:09:01
2817,A,2010-02-10 18:15:34
2817,B,2010-02-16 01:20:05
2817,C,2010-02-26 23:19:07
2818,D,2011-08-30 16:59:35
2818,A,2011-08-30 17:00:24
2818,B,2011-08-30 17:01:37
2818,C,2011-09-09 15:07:04
2819,D,2010-08-09 16:34:51
2819,A,2010-08-09 16:35:27
2819,B,2010-08-10 00:05:04
2819,E,2010-09-17 21:52:10
2819,E,2010-09-17 21:52:11
2819,B,2010-09-22 21:06:26
2819,C,2010-09-22 21:06:42
2820,A,2011-11-18 20:23:43
2820,B,2011-11-23 01:39:13
2820,C,2011-11-23 19:14:59
2821,A,2012-01-30 22:19:30
2821,B,2012-01-31 17:32:32
2821,C,2012-02-07 18:31:42
2822,A,2011-05-03 15:45:59
2822,B,2011-05-03 15:46:09
2822,C,2011-05-03 16:41:24
2823,A,2012-01-12 17:42:47
2823,B,2012-01-17 01:54:04
2823,C,2012-01-17 23:28:11
2824,A,2010-11-18 20:36:06
2824,B,2010-11-18 20:36:33
2824,C,2010-12-16 00:33:16
2825,A,2011-10-18 16:55:34
2825,A,2011-10-18 16:58:39
2825,B,2011-11-02 17:54:23
2825,C,2011-11-08 17:53:47
2827,A,2011-07-22 17:47:02
2827,B,2011-07-25 21:38:21
2827,C,2011-08-25 21:14:19
2828,A,2010-05-13 23:02:27
2828,B,2010-05-19 01:22:11
2828,E,2010-05-19 01:22:40
2828,B,2010-05-19 16:49:09
2828,B,2010-05-19 17:23:55
2828,C,2010-05-19 17:25:58
2829,A,2010-06-04 15:34:21
2829,B,2010-06-04 21:08:07
2829,C,2010-06-04 21:08:23
2830,A,2012-03-12 19:57:31
2830,B,2012-03-12 20:23:53
2830,C,2012-03-14 19:49:24
2831,A,2012-02-29 01:03:49
2831,B,2012-02-29 02:16:36
2831,C,2012-02-29 02:20:30
2832,A,2011-11-10 00:55:24
2832,B,2011-11-10 00:55:38
2832,C,2011-11-11 18:32:43
2833,A,2012-04-02 20:49:53
2833,B,2012-04-02 22:32:57
2833,E,2012-04-04 20:44:51
2833,C,2012-04-13 21:38:24
2835,A,2010-06-23 22:49:42
2835,B,2010-06-24 00:46:09
2835,E,2010-06-24 00:48:50
2835,B,2010-06-30 23:52:15
2835,C,2010-06-30 23:52:21
2836,A,2012-02-09 22:16:45
2836,B,2012-02-09 22:16:53
2836,C,2012-02-09 22:28:05
2837,A,2011-11-19 00:56:31
2837,B,2011-11-21 20:04:41
2837,C,2011-11-21 20:20:17
2838,A,2010-10-05 16:09:54
2838,B,2010-10-07 14:58:31
2838,E,2010-10-15 17:27:51
2838,E,2010-10-18 23:06:33
2838,B,2010-10-25 15:28:52
2838,C,2010-10-25 15:29:00
2840,A,2012-05-14 16:44:51
2840,B,2012-05-14 18:02:23
2840,C,2012-05-14 21:28:15
2842,A,2011-11-15 23:05:19
2842,B,2011-11-15 23:05:28
2842,C,2011-11-30 01:22:57
2843,A,2011-02-02 00:35:30
2843,B,2011-02-05 00:14:13
2843,C,2011-02-05 00:15:36
2844,A,2012-04-16 23:33:23
2844,B,2012-04-16 23:33:30
2844,C,2012-04-17 22:15:17
2845,D,2010-05-12 18:47:22
2845,A,2010-05-12 23:00:58
2845,A,2010-05-19 00:25:41
2845,B,2010-05-24 18:58:03
2845,E,2010-05-25 23:35:52
2845,B,2010-05-26 21:43:36
2845,C,2010-05-26 21:43:49
2846,A,2012-07-26 18:48:21
2846,B,2012-07-26 20:10:16
2846,E,2012-07-27 00:15:16
2846,C,2012-07-30 15:49:48
2847,A,2012-08-02 17:10:40
2847,B,2012-08-02 17:14:53
2847,C,2012-08-03 20:44:59
2850,A,2011-02-05 00:57:48
2850,B,2011-02-05 01:24:24
2850,C,2011-02-05 01:25:36
2852,A,2011-12-28 01:58:57
2852,C,2011-12-30 01:13:14
2853,A,2011-06-27 20:28:23
2853,A,2011-06-27 20:28:42
2853,A,2011-06-30 21:18:57
2853,B,2011-06-30 22:18:24
2853,E,2011-07-11 17:09:16
2853,C,2011-07-18 17:32:55
2854,A,2012-08-10 15:48:18
2854,B,2012-08-10 16:20:30
2854,C,2012-08-10 17:28:27
2855,A,2011-01-05 20:26:05
2855,B,2011-01-06 00:00:59
2855,C,2011-01-06 00:01:05
2856,A,2011-01-27 00:00:31
2856,B,2011-01-27 00:00:51
2856,C,2011-01-28 01:17:11
2857,A,2010-03-16 17:04:03
2857,B,2010-03-16 17:04:15
2857,C,2010-04-01 16:48:34
2858,A,2010-09-08 00:08:34
2858,B,2010-09-08 23:14:48
2858,E,2010-09-08 23:15:06
2858,B,2010-09-10 19:08:01
2858,C,2010-09-10 19:08:12
2859,A,2011-10-31 18:49:21
2859,B,2011-11-01 00:22:16
2859,C,2011-11-03 19:05:13
2861,A,2011-06-24 23:38:47
2861,B,2011-06-29 16:18:29
2861,E,2011-06-29 16:25:56
2861,B,2011-07-05 23:26:19
2861,C,2011-07-11 20:42:56
2862,A,2010-04-15 21:49:28
2862,B,2010-04-15 22:16:15
2862,C,2010-04-15 22:16:26
2863,A,2010-05-17 22:46:02
2863,A,2010-05-19 00:24:04
2863,A,2010-05-20 15:27:04
2863,E,2010-05-20 15:27:21
2863,B,2010-05-20 15:28:40
2863,C,2010-06-30 21:39:07
2864,A,2011-01-10 19:55:39
2864,B,2011-01-18 01:19:26
2864,C,2011-01-24 21:05:32
2865,A,2010-02-19 19:03:38
2865,B,2010-02-19 19:16:18
2865,C,2010-02-19 19:16:24
2867,A,2011-06-07 20:51:20
2867,B,2011-06-07 20:51:31
2867,E,2011-06-15 18:37:31
2867,E,2011-06-17 21:43:33
2867,B,2011-06-28 21:19:42
2867,C,2011-07-05 17:51:59
2868,A,2011-07-14 18:42:00
2868,C,2011-07-14 20:23:47
2869,A,2011-06-14 21:14:44
2869,B,2011-07-07 18:46:13
2869,E,2011-07-08 22:07:29
2869,B,2011-07-11 22:01:17
2869,C,2011-07-11 22:02:01
2870,A,2012-01-20 23:06:27
2870,B,2012-01-20 23:07:49
2870,C,2012-01-27 21:16:34
2871,A,2010-08-04 21:13:24
2871,B,2010-08-25 17:20:45
2871,C,2010-08-25 17:22:43
2872,A,2010-09-28 23:45:44
2872,B,2010-09-28 23:46:02
2872,C,2010-11-08 19:50:50
2874,A,2010-03-18 20:38:10
2874,B,2010-03-18 20:53:56
2874,C,2010-03-18 22:37:24
2875,A,2012-08-29 20:41:22
2875,B,2012-09-04 15:09:20
2875,E,2012-09-06 21:21:33
2875,C,2012-10-12 18:21:41
2876,A,2012-05-23 16:58:58
2876,B,2012-05-23 20:18:26
2876,C,2012-05-23 22:20:45
2877,A,2010-12-14 20:24:26
2877,B,2010-12-16 20:38:47
2877,E,2010-12-17 16:58:04
2877,B,2010-12-30 17:56:35
2877,C,2010-12-30 17:56:40
2878,A,2011-01-11 18:50:51
2878,B,2011-01-13 22:03:52
2878,C,2011-01-13 22:14:52
2879,A,2011-11-21 18:38:27
2879,B,2011-11-21 20:15:42
2879,C,2011-11-22 01:20:11
